id;artist;track_position;song;album;realse_date;lyrics
0;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
1;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
2;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
3;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
4;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
5;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
6;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;find
7;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;words
8;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;know
10;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;hot
11;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;birth
12;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;son
13;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;remain
14;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;unfazed
15;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;trust
16;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;worse
17;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;man
18;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;fuck
19;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;valuation
20;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;personal
21;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;funds
22;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;pretty
23;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;boys
24;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;versus
25;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;petty
26;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;boys
27;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;sold
28;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;got
29;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;new
30;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;set
31;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;toys
32;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;shit
33;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;surreal
34;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;drizzy
35;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;drake
36;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;better
37;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;enjoy
38;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;bigger
39;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;ovo
40;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;letterman
41;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;boys
42;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;cashmere
43;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;knits
44;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;nighttime
45;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;boat
46;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;rides
47;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;ollie
48;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;got
49;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;еdition
50;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;parked
51;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;roadside
52;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;sign
53;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;strugglin
54;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;coming
55;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;thosе
56;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;guys
57;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;tryna
58;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;relay
59;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;eyes
60;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;nothin
61;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;tell
62;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;truth
63;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;like
64;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;eyes
65;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;lived
67;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;remember
68;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;feel
69;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;friends
70;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;high
71;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;places
72;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;friends
73;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;high
74;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;managed
75;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;moonwalk
76;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;straight
77;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;minefield
79;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;come
80;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;tell
81;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;feels
82;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;built
83;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;house
84;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;pain
85;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;niggas
86;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;gassed
88;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;pay
89;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
90;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
91;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
92;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
93;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
94;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
95;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;find
96;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;words
97;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;know
99;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;champagne
100;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;poetry
101;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;effortless
102;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;flows
103;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;supposedly
104;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;controlling
105;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;picture
106;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;lives
107;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;greatest
108;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;quotes
109;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;people
110;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;claim
111;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;dead
112;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;took
113;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;percent
114;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;tootsie
115;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;money
116;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;nigga
117;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;wilding
118;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;bread
119;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;owe
120;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;cj
121;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;grab
122;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;racks
123;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;bag
124;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;throw
126;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;want
127;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;problem
128;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;boy
129;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;goin
130;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;trust
131;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;brothers
132;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;strong
133;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;know
134;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;future
135;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;sign
136;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;contracts
139;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;second
140;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;guess
141;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
142;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;bout
143;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;build
144;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;second
145;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;guest
146;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;house
147;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;cause
148;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;growing
149;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;think
150;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;got
151;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;scale
152;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
153;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;cause
154;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;need
155;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;need
156;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;need
157;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;need
158;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;mean
159;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;hoping
160;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;know
161;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;mean
162;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;yeah
163;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;oh
164;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;heavy
165;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;day
166;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;real
167;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;yeah
168;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;yeah
169;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;city
170;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;fire
171;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;people
172;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;denial
173;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;charges
174;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;laid
176;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;trial
177;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;calling
178;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;shit
179;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;sweetheart
180;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;deals
181;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;judges
182;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;handing
184;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;able
185;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;family
186;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;shit
187;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;wearin
188;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;hide
189;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;pain
190;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;delilah
191;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;bar
192;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;til
193;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;niggas
194;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;carried
195;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;money
196;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;need
197;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;grave
198;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;bury
199;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;know
200;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;tend
201;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;talk
202;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;got
203;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;fortune
204;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;comes
205;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;politics
206;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;city
207;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;forcing
208;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;man
210;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;rip
211;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;remorse
212;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;homie
213;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;know
214;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;carry
215;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;guilt
216;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;city
217;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;misfortunes
218;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;got
219;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;cleanin
220;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;staff
221;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;plotting
222;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;extortion
223;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;parents
224;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;divorce
225;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;therapist
226;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;voice
227;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;making
228;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;choices
229;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;censor
230;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;cause
231;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;matter
232;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;reporting
233;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;pressure
234;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;weighin
235;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;career
236;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;going
237;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;great
238;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;rest
239;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;fading
240;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;slowly
241;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;soulmate
242;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;world
243;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;waiting
244;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;chef
245;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;got
246;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;recipe
247;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;disaster
248;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;baking
249;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;slowly
250;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;heart
251;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;feel
252;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;vacant
253;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;lonely
254;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;makin
255;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;shit
256;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;single
257;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;like
258;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;rolling
259;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;dice
260;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;board
261;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;seen
262;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;brothers
263;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;boys
265;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;lord
266;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;negotiation
267;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;pay
268;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;perfect
269;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;time
270;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;bigger
272;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;parent
273;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;year
274;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;figured
275;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;rapport
276;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;fair
277;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;drizzy
278;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;second
279;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;leg
280;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;tour
281;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;anybody
282;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;tell
283;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;truth
284;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;misinformed
285;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;niggas
286;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;turnin
287;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;turned
288;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;rewards
289;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;manage
290;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;win
291;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;awards
292;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;windows
293;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;opportunity
294;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;let
295;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;doors
297;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;pardon
298;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;anymore
299;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;find
300;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;new
301;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;explore
302;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;partners
303;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;know
304;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;gon
305;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;throw
306;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;party
307;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;war
308;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;negotiation
309;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;feeling
310;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;pocket
311;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;perfect
312;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;time
313;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;shits
314;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;sure
315;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;owe
316;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;shit
317;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;boy
318;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;yeah
319;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;need
320;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
321;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
322;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;love
323;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;mean
324;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;need
325;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;mean
326;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;mean
327;Drake;1;Champagne Poetry;Certified Lover Boy;2021-09-03 00:00:00;mean
328;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;know
329;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;hurt
330;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;yeah
331;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;child
332;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;trying
333;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;man
334;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;sons
335;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;worldwide
336;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;walked
337;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;son
338;Drake;2;Papi's Home;Certified Lover Boy;2021-09-03 00:00:00;juniors
